Vaccine,Geography.Type,Geography,Survey.Year.Influenza.Season,Dimension.Type,Dimension,Estimate....,X95..CI....,Sample.Size,State
Influenza,States,Vermont,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",79.6,68.5 to 88.2,72,VT
Tdap,States,Vermont,2021,Race and Ethnicity,"White, Non-Hispanic",86.6,84.1 to 88.9,832,VT
Tdap,States,Vermont,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",80.4,68.5 to 89.3,63,VT
Influenza,States,Vermont,2014,Age,>=18 Years,65.0,61.8 to 68.1,952,VT
Influenza,States,Vermont,2014,Age,18-24 Years,54.8,47.8 to 61.7,209,VT
Influenza,States,Vermont,2014,Age,25-34 Years,67.2,63.2 to 71.0,579,VT
Influenza,States,Vermont,2014,Age,>=35 Years,72.1,64.3 to 79.0,164,VT
Influenza,States,Vermont,2014,Race and Ethnicity,"White, Non-Hispanic",64.9,61.6 to 68.1,877,VT
Influenza,States,Vermont,2014,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",66.1,54.2 to 76.7,75,VT
Influenza,States,Vermont,2015,Age,>=18 Years,59.9,56.4 to 63.3,857,VT
Influenza,States,Vermont,2015,Age,18-24 Years,51.7,43.8 to 59.5,176,VT
Influenza,States,Vermont,2015,Age,25-34 Years,63.2,58.8 to 67.5,509,VT
Influenza,States,Vermont,2015,Age,>=35 Years,59.5,51.6 to 67.1,172,VT
Influenza,States,Vermont,2015,Race and Ethnicity,"White, Non-Hispanic",60.4,56.7 to 64.0,739,VT
Influenza,States,Vermont,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",56.6,46.5 to 66.3,118,VT
Influenza,States,Vermont,2021,Age,>=18 Years,70.2,67.1 to 73.2,936,VT
Influenza,States,Vermont,2021,Age,18-24 Years,62.7,52.0 to 72.6,94,VT
Influenza,States,Vermont,2021,Age,25-34 Years,69.6,65.6 to 73.4,572,VT
Influenza,States,Vermont,2021,Age,>=35 Years,74.8,69.1 to 80.0,270,VT
Tdap,States,Vermont,2021,Age,>=18 Years,86.2,83.8 to 88.4,895,VT
Tdap,States,Vermont,2021,Age,18-24 Years,91.9,83.8 to 96.8,83,VT
Tdap,States,Vermont,2021,Age,25-34 Years,86.8,83.7 to 89.5,555,VT
Tdap,States,Vermont,2021,Age,>=35 Years,82.4,77.1 to 86.9,257,VT
Influenza,States,Vermont,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",66.5,53.1 to 78.2,65,VT
Influenza,States,Vermont,2013,Race and Ethnicity,"White, Non-Hispanic",65.4,62.0 to 68.7,867,VT
Influenza,States,Iowa,2020,Age,>=18 Years,77.1,72.8 to 81.0,694,IA
Influenza,States,Iowa,2020,Race and Ethnicity,Hispanic,72.9,56.9 to 85.5,45,IA
Influenza,States,Iowa,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,IA
Influenza,States,Iowa,2020,Race and Ethnicity,"White, Non-Hispanic",79.6,74.5 to 84.1,321,IA
Influenza,States,Iowa,2020,Race and Ethnicity,"Black, Non-Hispanic",62.6,56.9 to 68.0,308,IA
Influenza,States,Iowa,2020,Age,18-24 Years,73.3,61.0 to 83.4,122,IA
Influenza,States,Iowa,2020,Age,25-34 Years,77.1,71.8 to 81.8,453,IA
Influenza,States,Iowa,2020,Age,>=35 Years,81.7,70.3 to 90.1,119,IA
Influenza,States,Iowa,2015,Race and Ethnicity,"Black, Non-Hispanic",58.0,52.4 to 63.4,325,IA
Influenza,States,Iowa,2015,Race and Ethnicity,Hispanic,66.1,61.1 to 70.9,379,IA
Influenza,States,Iowa,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,IA
Influenza,States,Hawaii,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",51.3,46.7 to 55.9,849,HI
Influenza,States,Hawaii,2013,Race and Ethnicity,Hispanic,44.2,35.3 to 53.4,238,HI
Influenza,States,Hawaii,2013,Age,18-24 Years,45.5,38.2 to 53.0,351,HI
Influenza,States,Hawaii,2013,Age,25-34 Years,50.5,45.6 to 55.4,777,HI
Influenza,States,Hawaii,2013,Age,>=35 Years,57.8,49.9 to 65.5,285,HI
Influenza,States,Hawaii,2013,Race and Ethnicity,"White, Non-Hispanic",50.3,42.4 to 58.2,300,HI
Influenza,States,Hawaii,2013,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,NA,HI
Influenza,States,Alabama,2021,Age,>=18 Years,45.8,42.0 to 49.7,667,AL
Influenza,States,Alabama,2021,Age,18-24 Years,34.8,27.6 to 42.5,177,AL
Influenza,States,Alabama,2021,Age,25-34 Years,48.5,43.5 to 53.6,402,AL
Influenza,States,Alabama,2021,Age,>=35 Years,57.7,46.7 to 68.2,88,AL
Influenza,States,Alabama,2017,Age,>=18 Years,47.3,43.7 to 50.9,842,AL
Influenza,States,Alabama,2017,Age,18-24 Years,36.6,30.5 to 43.1,271,AL
Influenza,States,Alabama,2017,Age,25-34 Years,52.9,48.0 to 57.8,462,AL
Influenza,States,Alabama,2017,Age,>=35 Years,50.6,40.6 to 60.6,109,AL
Influenza,States,Alabama,2017,Race and Ethnicity,"White, Non-Hispanic",49.2,44.6 to 53.8,465,AL
Influenza,States,Alabama,2014,Race and Ethnicity,"Black, Non-Hispanic",30.8,24.9 to 37.2,228,AL
Influenza,States,Alabama,2014,Race and Ethnicity,Hispanic,38.0,24.1 to 53.5,46,AL
Influenza,States,Alabama,2014,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,AL
Influenza,States,Alabama,2021,Race and Ethnicity,"White, Non-Hispanic",49.8,44.6 to 55.0,373,AL
Influenza,States,Alabama,2021,Race and Ethnicity,"Black, Non-Hispanic",35.0,27.8 to 42.8,175,AL
Influenza,States,Alabama,2021,Race and Ethnicity,Hispanic,47.0,36.6 to 57.6,97,AL
Influenza,States,Alabama,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,AL
Influenza,States,Alabama,2015,Age,>=18 Years,47.4,43.9 to 50.9,804,AL
Influenza,States,Alabama,2015,Age,18-24 Years,37.6,31.6 to 43.9,258,AL
Influenza,States,Alabama,2015,Age,25-34 Years,53.3,48.5 to 58.0,445,AL
Influenza,States,Alabama,2015,Age,>=35 Years,49.1,39.0 to 59.2,101,AL
Influenza,States,Alabama,2015,Race and Ethnicity,"White, Non-Hispanic",52.3,47.8 to 56.7,501,AL
Influenza,States,Alabama,2015,Race and Ethnicity,"Black, Non-Hispanic",38.2,31.6 to 45.2,211,AL
Influenza,States,Alabama,2015,Race and Ethnicity,Hispanic,38.9,27.5 to 51.3,70,AL
Influenza,States,Alabama,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,AL
Influenza,States,Alabama,2014,Age,>=18 Years,42.4,39.0 to 45.9,823,AL
Influenza,States,Alabama,2014,Age,18-24 Years,37.4,31.7 to 43.4,282,AL
Influenza,States,Alabama,2014,Age,25-34 Years,44.0,39.4 to 48.7,463,AL
Influenza,States,Alabama,2014,Age,>=35 Years,51.7,40.1 to 63.2,78,AL
Influenza,States,Alabama,2014,Race and Ethnicity,"White, Non-Hispanic",48.8,44.5 to 53.2,527,AL
Influenza,States,Alabama,2019,Age,>=18 Years,52.8,49.2 to 56.4,768,AL
Influenza,States,Alabama,2019,Age,18-24 Years,42.4,35.5 to 49.5,205,AL
Influenza,States,Alabama,2019,Age,25-34 Years,55.3,50.6 to 59.9,462,AL
Influenza,States,Alabama,2019,Age,>=35 Years,66.2,55.9 to 75.5,101,AL
Influenza,States,Alabama,2019,Race and Ethnicity,"White, Non-Hispanic",57.3,52.6 to 61.9,451,AL
Influenza,States,Alabama,2019,Race and Ethnicity,"Black, Non-Hispanic",45.5,38.9 to 52.2,229,AL
Influenza,States,Alabama,2019,Race and Ethnicity,Hispanic,53.8,40.1 to 67.1,57,AL
Influenza,States,Alabama,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,31,AL
Influenza,States,Alabama,2018,Age,>=18 Years,46.7,43.1 to 50.4,780,AL
Influenza,States,Alabama,2018,Age,18-24 Years,35.8,29.1 to 42.9,217,AL
Influenza,States,Alabama,2018,Age,25-34 Years,51.9,47.0 to 56.8,447,AL
Influenza,States,Alabama,2018,Age,>=35 Years,48.2,38.5 to 58.0,116,AL
Influenza,States,Alabama,2018,Race and Ethnicity,"White, Non-Hispanic",50.3,45.5 to 55.1,432,AL
Influenza,States,Alabama,2018,Race and Ethnicity,"Black, Non-Hispanic",38.0,31.5 to 44.8,253,AL
Influenza,States,Alabama,2018,Race and Ethnicity,Hispanic,48.1,35.7 to 60.7,73,AL
Influenza,States,Alabama,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,AL
Influenza,States,Alabama,2017,Race and Ethnicity,"Black, Non-Hispanic",40.9,34.0 to 48.1,273,AL
Influenza,States,Alabama,2017,Race and Ethnicity,Hispanic,49.3,37.2 to 61.5,76,AL
Influenza,States,Alabama,2017,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,AL
Influenza,States,District of Columbia,2021,Race and Ethnicity,"White, Non-Hispanic",90.4,84.5 to 94.6,166,DC
Influenza,States,District of Columbia,2021,Race and Ethnicity,"Black, Non-Hispanic",33.6,25.6 to 42.3,197,DC
Influenza,States,District of Columbia,2021,Race and Ethnicity,Hispanic,80.7,67.6 to 90.2,83,DC
Influenza,States,District of Columbia,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,44,DC
Influenza,States,District of Columbia,2021,Age,>=18 Years,66.0,60.7 to 71.0,490,DC
Influenza,States,District of Columbia,2021,Age,18-24 Years,34.1,20.5 to 49.9,58,DC
Influenza,States,District of Columbia,2021,Age,25-34 Years,60.5,52.9 to 67.7,250,DC
Influenza,States,District of Columbia,2021,Age,>=35 Years,84.8,78.3 to 90.0,182,DC
Influenza,States,District of Columbia,2018,Age,>=18 Years,73.7,69.1 to 77.9,492,DC
Influenza,States,District of Columbia,2018,Age,18-24 Years,56.9,44.9 to 68.3,88,DC
Influenza,States,District of Columbia,2018,Age,25-34 Years,74.9,68.6 to 80.5,269,DC
Influenza,States,District of Columbia,2018,Age,>=35 Years,82.0,73.4 to 88.7,135,DC
Influenza,States,District of Columbia,2018,Race and Ethnicity,"White, Non-Hispanic",87.0,79.7 to 92.4,136,DC
Influenza,States,District of Columbia,2018,Race and Ethnicity,"Black, Non-Hispanic",58.7,51.2 to 65.9,250,DC
Influenza,States,District of Columbia,2018,Race and Ethnicity,Hispanic,86.8,76.4 to 93.8,71,DC
Influenza,States,District of Columbia,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,35,DC
Influenza,States,District of Columbia,2019,Age,>=18 Years,68.1,63.1 to 72.8,496,DC
Influenza,States,District of Columbia,2019,Age,18-24 Years,41.5,27.6 to 56.5,62,DC
Influenza,States,District of Columbia,2019,Age,25-34 Years,67.3,60.5 to 73.6,283,DC
Influenza,States,District of Columbia,2019,Age,>=35 Years,81.9,73.8 to 88.4,151,DC
Influenza,States,District of Columbia,2019,Race and Ethnicity,"White, Non-Hispanic",91.5,85.6 to 95.6,157,DC
Influenza,States,District of Columbia,2019,Race and Ethnicity,"Black, Non-Hispanic",45.8,38.1 to 53.7,236,DC
Influenza,States,District of Columbia,2019,Race and Ethnicity,Hispanic,84.4,73.6 to 92.0,78,DC
Influenza,States,District of Columbia,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,DC
Influenza,States,Hawaii,2012,Race and Ethnicity,"White, Non-Hispanic",29.8,23.1 to 37.2,274,HI
Influenza,States,Hawaii,2012,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",45.3,41.0 to 49.6,864,HI
Influenza,States,Hawaii,2020,Race and Ethnicity,"White, Non-Hispanic",69.7,62.5 to 76.2,250,HI
Influenza,States,Hawaii,2020,Race and Ethnicity,Hispanic,61.9,52.7 to 70.5,196,HI
Influenza,States,Hawaii,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",70.0,65.6 to 74.1,721,HI
Influenza,States,Hawaii,2020,Age,>=18 Years,68.7,65.4 to 71.9,1185,HI
Influenza,States,Hawaii,2012,Race and Ethnicity,Hispanic,40.7,32.2 to 49.7,227,HI
Influenza,States,Hawaii,2012,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,NA,HI
Influenza,States,Hawaii,2020,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,NA,HI
Influenza,States,Hawaii,2020,Age,18-24 Years,72.5,64.5 to 79.5,196,HI
Influenza,States,Hawaii,2020,Age,25-34 Years,66.1,61.3 to 70.6,671,HI
Influenza,States,Hawaii,2012,Age,>=35 Years,44.7,36.9 to 52.7,266,HI
Influenza,States,Hawaii,2012,Age,25-34 Years,42.6,38.1 to 47.1,779,HI
Influenza,States,Hawaii,2020,Age,>=35 Years,71.6,65.2 to 77.4,318,HI
Influenza,States,Hawaii,2012,Age,18-24 Years,38.5,31.7 to 45.6,340,HI
Influenza,States,Hawaii,2012,Age,>=18 Years,42.0,38.7 to 45.4,1385,HI
Influenza,States,Kentucky,2020,Race and Ethnicity,"Black, Non-Hispanic",53.5,48.1 to 58.9,342,KY
Influenza,States,Kentucky,2020,Age,>=18 Years,53.7,49.0 to 58.4,784,KY
Influenza,States,Kentucky,2020,Race and Ethnicity,Hispanic,NR*,NR*,NA,KY
Influenza,States,Kentucky,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,84,KY
Influenza,States,Kentucky,2020,Race and Ethnicity,"White, Non-Hispanic",51.8,46.2 to 57.4,329,KY
Influenza,States,Kentucky,2020,Age,18-24 Years,43.9,35.4 to 52.6,252,KY
Influenza,States,Kentucky,2020,Age,25-34 Years,57.4,51.0 to 63.6,418,KY
Influenza,States,Kentucky,2020,Age,>=35 Years,59.8,46.6 to 72.0,114,KY
Influenza,States,Louisiana,2015,Age,>=18 Years,45.8,42.5 to 49.1,1803,LA
Influenza,States,Louisiana,2015,Age,18-24 Years,36.5,31.2 to 42.1,651,LA
Influenza,States,Louisiana,2015,Age,25-34 Years,49.2,44.7 to 53.7,957,LA
Influenza,States,Texas,2015,Age,>=35 Years,66.1,57.8 to 73.7,212,TX
Influenza,States,Texas,2015,Race and Ethnicity,"White, Non-Hispanic",54.5,49.2 to 59.8,422,TX
Influenza,States,Texas,2015,Race and Ethnicity,"Black, Non-Hispanic",47.6,42.2 to 53.0,350,TX
Influenza,States,Texas,2015,Race and Ethnicity,Hispanic,58.8,52.7 to 64.7,389,TX
Influenza,States,Texas,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",44.5,32.1 to 57.4,82,TX
Influenza,States,Texas,2016,Age,>=18 Years,58.2,55.2 to 61.2,1762,TX
Influenza,States,Texas,2016,Age,18-24 Years,53.3,47.6 to 59.0,489,TX
Influenza,States,Texas,2016,Age,25-34 Years,59.6,55.6 to 63.5,992,TX
Influenza,States,Texas,2016,Age,>=35 Years,61.7,53.5 to 69.5,281,TX
Influenza,States,Texas,2016,Race and Ethnicity,"White, Non-Hispanic",58.3,53.1 to 63.4,552,TX
Influenza,States,Texas,2016,Race and Ethnicity,"Black, Non-Hispanic",52.7,43.1 to 62.2,236,TX
Influenza,States,Texas,2016,Race and Ethnicity,Hispanic,58.8,54.5 to 63.0,851,TX
Influenza,States,Texas,2016,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",61.8,49.1 to 73.4,122,TX
Influenza,States,Texas,2015,Age,>=18 Years,55.2,51.7 to 58.7,1244,TX
Influenza,States,Texas,2015,Age,18-24 Years,53.4,46.5 to 60.2,360,TX
Influenza,States,Texas,2015,Age,25-34 Years,52.7,47.9 to 57.4,672,TX
Influenza,States,Virginia,2021,Age,>=18 Years,58.6,53.0 to 64.1,918,VA
Influenza,States,Virginia,2021,Age,18-24 Years,44.6,31.3 to 58.5,132,VA
Influenza,States,Virginia,2021,Age,25-34 Years,60.9,53.6 to 67.8,565,VA
Influenza,States,Virginia,2021,Age,>=35 Years,65.4,52.7 to 76.7,221,VA
Tdap,States,Virginia,2021,Age,>=18 Years,76.9,71.5 to 81.7,890,VA
Tdap,States,Virginia,2021,Age,18-24 Years,76.5,62.7 to 87.1,126,VA
Tdap,States,Virginia,2021,Age,25-34 Years,74.5,67.2 to 80.9,548,VA
Tdap,States,Virginia,2021,Age,>=35 Years,84.1,72.7 to 92.1,216,VA
Influenza,States,Virginia,2021,Race and Ethnicity,"White, Non-Hispanic",63.4,56.0 to 70.3,557,VA
Influenza,States,Virginia,2021,Race and Ethnicity,"Black, Non-Hispanic",37.0,24.3 to 51.2,178,VA
Influenza,States,Virginia,2021,Race and Ethnicity,Hispanic,63.3,48.3 to 76.6,123,VA
Influenza,States,Virginia,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,58,VA
Tdap,States,Virginia,2021,Race and Ethnicity,"White, Non-Hispanic",77.4,70.4 to 83.4,553,VA
Tdap,States,Virginia,2021,Race and Ethnicity,"Black, Non-Hispanic",72.0,57.2 to 84.0,169,VA
Tdap,States,Virginia,2021,Race and Ethnicity,Hispanic,77.3,61.7 to 88.8,110,VA
Tdap,States,Virginia,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,56,VA
Influenza,States,Virginia,2015,Age,>=18 Years,58.5,53.6 to 63.2,695,VA
Influenza,States,Virginia,2015,Age,18-24 Years,45.2,34.3 to 56.5,135,VA
Influenza,States,Virginia,2015,Age,25-34 Years,61.6,55.4 to 67.6,412,VA
Tdap,States,Virginia,2016,Race and Ethnicity,"White, Non-Hispanic",76.8,70.7 to 82.2,328,VA
Tdap,States,Virginia,2017,Race and Ethnicity,"White, Non-Hispanic",75.6,69.5 to 81.0,612,VA
Tdap,States,Virginia,2015,Race and Ethnicity,"White, Non-Hispanic",59.4,52.7 to 65.8,351,VA
Tdap,States,Virginia,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",83.9,67.0 to 94.3,63,VA
Tdap,States,Virginia,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",89.5,75.4 to 97.0,74,VA
Tdap,States,Virginia,2017,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,61,VA
Tdap,States,Virginia,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",85.8,71.2 to 94.8,88,VA
Tdap,States,Virginia,2016,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",84.5,71.1 to 93.3,73,VA
Tdap,States,Virginia,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,67,VA
Tdap,States,Virginia,2020,Race and Ethnicity,Hispanic,75.2,63.5 to 84.7,124,VA
Tdap,States,Virginia,2019,Race and Ethnicity,Hispanic,89.5,76.2 to 96.8,104,VA
Tdap,States,Virginia,2018,Race and Ethnicity,Hispanic,89.2,74.9 to 96.9,113,VA
Tdap,States,Virginia,2017,Race and Ethnicity,Hispanic,77.2,63.0 to 87.9,112,VA
Tdap,States,Virginia,2016,Race and Ethnicity,Hispanic,72.3,58.5 to 83.6,87,VA
Tdap,States,Virginia,2019,Race and Ethnicity,"Black, Non-Hispanic",71.2,58.9 to 81.6,200,VA
Tdap,States,Virginia,2020,Race and Ethnicity,"Black, Non-Hispanic",68.6,55.3 to 80.0,189,VA
Tdap,States,Virginia,2015,Race and Ethnicity,"Black, Non-Hispanic",67.6,56.0 to 77.8,141,VA
Tdap,States,Virginia,2015,Race and Ethnicity,Hispanic,55.9,41.9 to 69.3,82,VA
Tdap,States,Virginia,2020,Age,>=35 Years,78.4,68.7 to 86.3,232,VA
Tdap,States,Virginia,2015,Age,>=35 Years,61.5,50.1 to 72.1,138,VA
Tdap,States,Virginia,2016,Race and Ethnicity,"Black, Non-Hispanic",64.4,51.7 to 75.8,135,VA
Tdap,States,Virginia,2016,Age,>=35 Years,69.5,57.0 to 80.2,124,VA
Tdap,States,Virginia,2017,Age,>=35 Years,76.7,66.2 to 85.2,217,VA
Tdap,States,Virginia,2018,Age,>=35 Years,69.9,59.2 to 79.2,238,VA
Tdap,States,Virginia,2019,Age,>=35 Years,81.6,71.8 to 89.1,224,VA
Tdap,States,Virginia,2018,Race and Ethnicity,"Black, Non-Hispanic",57.6,44.4 to 70.0,212,VA
Tdap,States,Virginia,2017,Race and Ethnicity,"Black, Non-Hispanic",73.4,60.4 to 84.0,190,VA
Tdap,States,Virginia,2020,Age,25-34 Years,84.3,78.5 to 89.1,524,VA
Tdap,States,Virginia,2019,Age,25-34 Years,78.0,71.7 to 83.5,552,VA
Tdap,States,Virginia,2015,Age,25-34 Years,60.1,53.6 to 66.4,379,VA
Tdap,States,Virginia,2016,Age,25-34 Years,76.2,70.2 to 81.5,374,VA
Tdap,States,Virginia,2017,Age,25-34 Years,77.0,70.9 to 82.4,608,VA
Tdap,States,Virginia,2018,Age,25-34 Years,75.7,69.4 to 81.2,647,VA
Tdap,States,Virginia,2020,Age,>=18 Years,79.2,74.6 to 83.3,879,VA
Tdap,States,Virginia,2019,Age,>=18 Years,79.8,75.2 to 83.9,919,VA
Tdap,States,Virginia,2017,Age,>=18 Years,76.1,71.4 to 80.4,976,VA
Tdap,States,Virginia,2018,Age,>=18 Years,74.4,69.6 to 78.8,1046,VA
Tdap,States,Virginia,2016,Age,18-24 Years,72.6,61.3 to 82.1,126,VA
Tdap,States,Virginia,2017,Age,18-24 Years,72.7,59.9 to 83.2,151,VA
Tdap,States,Virginia,2015,Age,18-24 Years,64.9,53.4 to 75.3,125,VA
Tdap,States,Virginia,2020,Age,18-24 Years,65.9,52.7 to 77.5,123,VA
Tdap,States,Virginia,2018,Age,18-24 Years,75.9,62.3 to 86.5,161,VA
Tdap,States,Virginia,2019,Age,18-24 Years,82.9,71.0 to 91.4,143,VA
Tdap,States,Virginia,2016,Age,>=18 Years,74.4,69.7 to 78.7,624,VA
Tdap,States,Virginia,2015,Age,>=18 Years,61.4,56.4 to 66.2,642,VA
Tdap,States,Virginia,2018,Race and Ethnicity,"White, Non-Hispanic",75.1,68.9 to 80.6,632,VA
Tdap,States,Virginia,2020,Race and Ethnicity,"White, Non-Hispanic",83.1,76.9 to 88.2,503,VA
Tdap,States,Virginia,2019,Race and Ethnicity,"White, Non-Hispanic",78.3,71.9 to 83.8,540,VA
Influenza,States,Virginia,2017,Age,>=18 Years,64.7,59.7 to 69.5,1049,VA
Influenza,States,Virginia,2017,Age,18-24 Years,54.0,41.2 to 66.5,163,VA
Influenza,States,Virginia,2017,Age,25-34 Years,65.7,59.3 to 71.7,655,VA
Influenza,States,Virginia,2017,Age,>=35 Years,71.3,60.7 to 80.4,231,VA
Influenza,States,Virginia,2017,Race and Ethnicity,"White, Non-Hispanic",65.4,58.9 to 71.5,628,VA
Influenza,States,Virginia,2017,Race and Ethnicity,"Black, Non-Hispanic",53.7,40.6 to 66.4,211,VA
Influenza,States,Virginia,2017,Race and Ethnicity,Hispanic,69.2,56.1 to 80.4,140,VA
Influenza,States,Virginia,2017,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,69,VA
Influenza,States,Virginia,2019,Age,>=18 Years,66.0,60.9 to 70.8,959,VA
Influenza,States,Virginia,2019,Age,18-24 Years,60.1,46.9 to 72.3,150,VA
Influenza,States,Virginia,2019,Age,25-34 Years,65.6,59.0 to 71.8,580,VA
Influenza,States,Virginia,2019,Age,>=35 Years,73.4,63.0 to 82.2,229,VA
Influenza,States,Virginia,2019,Race and Ethnicity,"White, Non-Hispanic",67.1,60.1 to 73.6,552,VA
Influenza,States,Virginia,2019,Race and Ethnicity,"Black, Non-Hispanic",53.6,41.7 to 65.2,213,VA
Influenza,States,Virginia,2019,Race and Ethnicity,Hispanic,68.2,53.2 to 80.8,114,VA
Influenza,States,Virginia,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",78.6,63.5 to 89.6,78,VA
Influenza,States,Virginia,2016,Age,>=18 Years,60.4,55.3 to 65.3,642,VA
Influenza,States,Virginia,2016,Age,18-24 Years,57.2,45.5 to 68.3,127,VA
Influenza,States,Virginia,2016,Age,25-34 Years,61.1,54.7 to 67.2,393,VA
Influenza,States,Virginia,2016,Age,>=35 Years,62.2,49.1 to 74.1,122,VA
Influenza,States,Virginia,2016,Race and Ethnicity,"White, Non-Hispanic",60.0,53.1 to 66.6,327,VA
Influenza,States,Virginia,2016,Race and Ethnicity,"Black, Non-Hispanic",60.2,48.0 to 71.5,148,VA
Influenza,States,Virginia,2016,Race and Ethnicity,Hispanic,66.9,53.3 to 78.7,92,VA
Influenza,States,Virginia,2016,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,74,VA
Influenza,States,Virginia,2018,Age,>=18 Years,57.4,52.3 to 62.4,1112,VA
Influenza,States,Virginia,2018,Age,18-24 Years,43.0,30.8 to 55.9,178,VA
Influenza,States,Virginia,2018,Age,25-34 Years,59.6,53.0 to 66.0,684,VA
Influenza,States,Virginia,2018,Age,>=35 Years,63.4,53.0 to 72.9,250,VA
Influenza,States,Virginia,2018,Race and Ethnicity,"White, Non-Hispanic",60.5,53.8 to 66.9,646,VA
Influenza,States,Virginia,2018,Race and Ethnicity,"Black, Non-Hispanic",44.2,32.4 to 56.5,237,VA
Influenza,States,Virginia,2018,Race and Ethnicity,Hispanic,64.5,49.9 to 77.3,135,VA
Influenza,States,Virginia,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,93,VA
Influenza,States,Virginia,2015,Age,>=35 Years,63.9,52.8 to 74.0,148,VA
Influenza,States,Virginia,2015,Race and Ethnicity,"White, Non-Hispanic",60.2,53.7 to 66.5,368,VA
Influenza,States,Virginia,2015,Race and Ethnicity,"Black, Non-Hispanic",44.8,33.9 to 56.1,161,VA
Influenza,States,Virginia,2015,Race and Ethnicity,Hispanic,60.0,46.7 to 72.3,93,VA
Influenza,States,Virginia,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",72.8,57.6 to 84.9,72,VA
Influenza,States,South Dakota,2021,Race and Ethnicity,"White, Non-Hispanic",74.1,69.5 to 78.3,405,SD
Influenza,States,South Dakota,2021,Race and Ethnicity,"Black, Non-Hispanic",48.6,35.9 to 61.4,64,SD
Influenza,States,South Dakota,2021,Race and Ethnicity,Hispanic,69.2,60.5 to 77.0,131,SD
Influenza,States,South Dakota,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",57.2,52.1 to 62.2,391,SD
Influenza,States,South Dakota,2021,Age,>=18 Years,69.8,66.5 to 73.0,994,SD
Influenza,States,South Dakota,2021,Age,18-24 Years,60.2,52.7 to 67.4,229,SD
Influenza,States,South Dakota,2021,Age,25-34 Years,73.8,69.7 to 77.6,616,SD
Influenza,States,South Dakota,2021,Age,>=35 Years,65.2,55.6 to 74.0,149,SD
